,wavenumbers,absorbance
0,452.797478329393,0.03289473684210531
1,455.5949566587865,0.03289473684210531
2,458.3924349881795,0.03289473684210531
3,458.3924349881795,0.02631578947368418
4,461.189913317573,0.03289473684210531
5,461.189913317573,0.02631578947368418
6,463.987391646966,0.03289473684210531
7,463.987391646966,0.02631578947368418
8,466.78486997635946,0.03289473684210531
9,469.5823483057525,0.03289473684210531
10,472.37982663514595,0.03289473684210531
11,475.17730496453896,0.03289473684210531
12,475.17730496453896,0.02631578947368418
13,477.97478329393243,0.02631578947368418
14,477.97478329393243,0.03289473684210531
15,480.77226162332545,0.02631578947368418
16,483.56973995271846,0.03289473684210531
17,486.36721828211193,0.03289473684210531
18,489.16469661150495,0.03289473684210531
19,491.9621749408984,0.03289473684210531
20,494.75965327029144,0.03289473684210531
21,497.5571315996849,0.03289473684210531
22,500.3546099290779,0.03289473684210531
23,500.3546099290779,0.02631578947368418
24,503.1520882584714,0.02631578947368418
25,505.9495665878644,0.02631578947368418
26,508.7470449172579,0.02631578947368418
27,511.5445232466509,0.02631578947368418
28,514.3420015760439,0.02631578947368418
29,517.1394799054374,0.02631578947368418
30,519.9369582348304,0.02631578947368418
31,522.7344365642239,0.02631578947368418
32,525.5319148936169,0.02631578947368418
33,528.3293932230104,0.02631578947368418
34,531.1268715524034,0.02631578947368418
35,533.9243498817968,0.02631578947368418
36,536.7218282111899,0.02631578947368418
37,539.5193065405833,0.02631578947368418
38,539.5193065405833,0.019736842105263164
39,542.3167848699763,0.019736842105263164
40,545.1142631993694,0.019736842105263164
41,545.1142631993694,0.02631578947368418
42,547.9117415287628,0.02631578947368418
43,550.7092198581558,0.02631578947368418
44,553.5066981875493,0.02631578947368418
45,556.3041765169423,0.02631578947368418
46,559.1016548463358,0.02631578947368418
47,561.8991331757288,0.02631578947368418
48,564.6966115051223,0.03289473684210531
49,564.6966115051223,0.02631578947368418
50,567.4940898345153,0.03289473684210531
51,570.2915681639088,0.03289473684210531
52,573.0890464933018,0.03289473684210531
53,573.0890464933018,0.03947368421052633
54,575.8865248226948,0.03947368421052633
55,578.6840031520883,0.03947368421052633
56,581.4814814814813,0.03947368421052633
57,584.2789598108748,0.03947368421052633
58,587.0764381402678,0.03947368421052633
59,589.8739164696613,0.03947368421052633
60,592.6713947990543,0.03947368421052633
61,595.4688731284477,0.03947368421052633
62,598.2663514578408,0.03947368421052633
63,601.0638297872342,0.03947368421052633
64,603.8613081166272,0.03947368421052633
65,606.6587864460207,0.03947368421052633
66,609.4562647754137,0.03947368421052633
67,612.2537431048067,0.03947368421052633
68,615.0512214342002,0.03947368421052633
69,617.8486997635932,0.03947368421052633
70,620.6461780929867,0.03947368421052633
71,623.4436564223797,0.03947368421052633
72,626.2411347517732,0.03947368421052633
73,629.0386130811662,0.03947368421052633
74,631.8360914105597,0.03947368421052633
75,634.6335697399527,0.03947368421052633
76,637.4310480693462,0.03947368421052633
77,640.2285263987392,0.03947368421052633
78,643.0260047281322,0.03947368421052633
79,645.8234830575257,0.03947368421052633
80,648.6209613869187,0.03947368421052633
81,651.4184397163122,0.03947368421052633
82,651.4184397163122,0.03289473684210531
83,654.2159180457052,0.03289473684210531
84,657.0133963750986,0.03289473684210531
85,659.8108747044917,0.03289473684210531
86,662.6083530338851,0.03289473684210531
87,662.6083530338851,0.02631578947368418
88,665.4058313632781,0.02631578947368418
89,668.2033096926716,0.02631578947368418
90,671.0007880220646,0.02631578947368418
91,673.7982663514576,0.02631578947368418
92,676.5957446808511,0.02631578947368418
93,679.3932230102441,0.02631578947368418
94,682.1907013396376,0.02631578947368418
95,684.9881796690306,0.02631578947368418
96,687.7856579984241,0.02631578947368418
97,690.5831363278171,0.02631578947368418
98,693.3806146572106,0.02631578947368418
99,693.3806146572106,0.03289473684210531
100,696.1780929866036,0.03289473684210531
101,698.9755713159971,0.03289473684210531
102,698.9755713159971,0.02631578947368418
103,701.7730496453901,0.03289473684210531
104,704.5705279747831,0.03289473684210531
105,707.3680063041766,0.03289473684210531
106,710.1654846335696,0.03289473684210531
107,712.962962962963,0.03289473684210531
108,712.962962962963,0.03947368421052633
109,715.7604412923561,0.03947368421052633
110,718.5579196217495,0.03947368421052633
111,721.3553979511425,0.046052631578947345
112,721.3553979511425,0.03947368421052633
113,724.152876280536,0.052631578947368474
114,724.152876280536,0.046052631578947345
115,726.950354609929,0.05921052631578949
116,726.950354609929,0.052631578947368474
117,729.7478329393225,0.052631578947368474
118,729.7478329393225,0.05921052631578949
119,732.5453112687155,0.05921052631578949
120,732.5453112687155,0.052631578947368474
121,735.3427895981085,0.052631578947368474
122,738.140267927502,0.046052631578947345
123,738.140267927502,0.052631578947368474
124,738.140267927502,0.03947368421052633
125,740.937746256895,0.03947368421052633
126,743.7352245862885,0.03947368421052633
127,746.5327029156815,0.03947368421052633
128,749.330181245075,0.03947368421052633
129,749.330181245075,0.046052631578947345
130,752.127659574468,0.046052631578947345
131,754.9251379038615,0.046052631578947345
132,757.7226162332545,0.046052631578947345
133,757.7226162332545,0.052631578947368474
134,760.520094562648,0.052631578947368474
135,763.317572892041,0.05921052631578949
136,763.317572892041,0.052631578947368474
137,766.115051221434,0.05921052631578949
138,768.9125295508275,0.052631578947368474
139,768.9125295508275,0.05921052631578949
140,771.7100078802205,0.046052631578947345
141,771.7100078802205,0.052631578947368474
142,774.507486209614,0.03947368421052633
143,774.507486209614,0.046052631578947345
144,777.304964539007,0.03947368421052633
145,780.1024428684004,0.03289473684210531
146,780.1024428684004,0.03947368421052633
147,782.8999211977934,0.03289473684210531
148,785.6973995271869,0.02631578947368418
149,785.6973995271869,0.03289473684210531
150,788.4948778565799,0.02631578947368418
151,791.2923561859734,0.02631578947368418
152,794.0898345153664,0.02631578947368418
153,796.8873128447594,0.02631578947368418
154,799.6847911741529,0.02631578947368418
155,802.4822695035459,0.02631578947368418
156,805.2797478329394,0.02631578947368418
157,805.2797478329394,0.03289473684210531
158,808.0772261623324,0.03289473684210531
159,810.8747044917259,0.03289473684210531
160,813.6721828211189,0.03289473684210531
161,816.4696611505124,0.03289473684210531
162,819.2671394799054,0.03289473684210531
163,822.0646178092989,0.03289473684210531
164,824.8620961386919,0.03289473684210531
165,824.8620961386919,0.02631578947368418
166,827.6595744680849,0.02631578947368418
167,830.4570527974784,0.02631578947368418
168,830.4570527974784,0.019736842105263164
169,833.2545311268714,0.019736842105263164
170,836.0520094562648,0.019736842105263164
171,838.8494877856579,0.019736842105263164
172,841.6469661150513,0.02631578947368418
173,841.6469661150513,0.019736842105263164
174,844.4444444444443,0.02631578947368418
175,847.2419227738378,0.02631578947368418
176,850.0394011032308,0.02631578947368418
177,852.8368794326243,0.02631578947368418
178,855.6343577620173,0.03289473684210531
179,855.6343577620173,0.02631578947368418
180,858.4318360914103,0.03289473684210531
181,861.2293144208038,0.03289473684210531
182,864.0267927501968,0.03289473684210531
183,864.0267927501968,0.03947368421052633
184,866.8242710795903,0.03947368421052633
185,869.6217494089833,0.03947368421052633
186,872.4192277383768,0.03947368421052633
187,875.2167060677698,0.03947368421052633
188,875.2167060677698,0.046052631578947345
189,878.0141843971633,0.03947368421052633
190,878.0141843971633,0.046052631578947345
191,880.8116627265563,0.03947368421052633
192,880.8116627265563,0.046052631578947345
193,883.6091410559497,0.03947368421052633
194,883.6091410559497,0.046052631578947345
195,886.4066193853428,0.03947368421052633
196,889.2040977147362,0.03947368421052633
197,892.0015760441293,0.03947368421052633
198,894.7990543735223,0.03947368421052633
199,897.5965327029157,0.046052631578947345
200,897.5965327029157,0.03947368421052633
201,900.3940110323088,0.03947368421052633
202,900.3940110323088,0.046052631578947345
203,903.1914893617022,0.03947368421052633
204,903.1914893617022,0.046052631578947345
205,905.9889676910952,0.046052631578947345
206,905.9889676910952,0.052631578947368474
207,908.7864460204887,0.052631578947368474
208,911.5839243498817,0.052631578947368474
209,914.3814026792752,0.052631578947368474
210,917.1788810086682,0.052631578947368474
211,919.9763593380617,0.052631578947368474
212,922.7738376674547,0.052631578947368474
213,925.5713159968477,0.052631578947368474
214,928.3687943262412,0.052631578947368474
215,931.1662726556342,0.052631578947368474
216,933.9637509850277,0.052631578947368474
217,936.7612293144207,0.052631578947368474
218,939.5587076438142,0.052631578947368474
219,939.5587076438142,0.05921052631578949
220,942.3561859732072,0.05921052631578949
221,945.1536643026006,0.05921052631578949
222,947.9511426319937,0.05921052631578949
223,947.9511426319937,0.06578947368421051
224,950.7486209613871,0.06578947368421051
225,950.7486209613871,0.07236842105263153
226,953.5460992907801,0.07894736842105265
227,953.5460992907801,0.08552631578947367
228,953.5460992907801,0.07236842105263153
229,956.3435776201732,0.08552631578947367
230,956.3435776201732,0.09210526315789469
231,959.1410559495666,0.09210526315789469
232,959.1410559495666,0.09868421052631582
233,961.9385342789597,0.11184210526315785
234,961.9385342789597,0.09868421052631582
235,961.9385342789597,0.10526315789473684
236,964.7360126083531,0.11184210526315785
237,964.7360126083531,0.11842105263157898
238,967.5334909377461,0.11842105263157898
239,970.3309692671396,0.11842105263157898
240,973.1284475965326,0.11184210526315785
241,973.1284475965326,0.11842105263157898
242,975.9259259259261,0.11184210526315785
243,975.9259259259261,0.10526315789473684
244,978.7234042553191,0.09868421052631582
245,978.7234042553191,0.10526315789473684
246,981.5208825847126,0.09868421052631582
247,984.3183609141056,0.09210526315789469
248,984.3183609141056,0.09868421052631582
249,987.1158392434986,0.09210526315789469
250,989.9133175728921,0.09210526315789469
251,992.7107959022851,0.09210526315789469
252,992.7107959022851,0.09868421052631582
253,995.5082742316786,0.09868421052631582
254,998.3057525610716,0.09868421052631582
255,1001.103230890465,0.09868421052631582
256,1003.9007092198581,0.09868421052631582
257,1003.9007092198581,0.09210526315789469
258,1006.6981875492515,0.09210526315789469
259,1009.4956658786446,0.09210526315789469
260,1012.293144208038,0.09210526315789469
261,1015.090622537431,0.09210526315789469
262,1017.8881008668241,0.09210526315789469
263,1017.8881008668241,0.09868421052631582
264,1020.6855791962175,0.09868421052631582
265,1023.4830575256105,0.10526315789473684
266,1023.4830575256105,0.09868421052631582
267,1026.280535855004,0.10526315789473684
268,1026.280535855004,0.11184210526315785
269,1029.078014184397,0.11842105263157898
270,1029.078014184397,0.11184210526315785
271,1029.078014184397,0.125
272,1031.8754925137905,0.125
273,1031.8754925137905,0.13157894736842102
274,1034.6729708431835,0.13815789473684215
275,1034.6729708431835,0.14473684210526316
276,1034.6729708431835,0.13157894736842102
277,1034.6729708431835,0.15131578947368418
278,1037.470449172577,0.15131578947368418
279,1037.470449172577,0.1578947368421053
280,1040.26792750197,0.1578947368421053
281,1040.26792750197,0.16447368421052633
282,1043.0654058313635,0.17105263157894735
283,1043.0654058313635,0.16447368421052633
284,1045.8628841607565,0.17105263157894735
285,1048.6603624901495,0.17105263157894735
286,1048.6603624901495,0.17763157894736847
287,1048.6603624901495,0.1842105263157895
288,1051.457840819543,0.1842105263157895
289,1051.457840819543,0.1907894736842105
290,1054.255319148936,0.19736842105263153
291,1054.255319148936,0.1907894736842105
292,1054.255319148936,0.20394736842105265
293,1054.255319148936,0.21052631578947367
294,1057.0527974783295,0.21052631578947367
295,1059.8502758077225,0.21052631578947367
296,1059.8502758077225,0.2171052631578947
297,1062.647754137116,0.2171052631578947
298,1065.445232466509,0.2171052631578947
299,1068.2427107959024,0.22368421052631582
300,1068.2427107959024,0.2171052631578947
301,1071.0401891252955,0.22368421052631582
302,1071.0401891252955,0.23026315789473684
303,1073.837667454689,0.23026315789473684
304,1073.837667454689,0.23684210526315785
305,1076.635145784082,0.23684210526315785
306,1076.635145784082,0.23026315789473684
307,1079.432624113475,0.23026315789473684
308,1079.432624113475,0.21052631578947367
309,1079.432624113475,0.22368421052631582
310,1079.432624113475,0.19736842105263153
311,1079.432624113475,0.20394736842105265
312,1079.432624113475,0.2171052631578947
313,1082.2301024428684,0.1842105263157895
314,1082.2301024428684,0.19736842105263153
315,1082.2301024428684,0.1907894736842105
316,1085.0275807722614,0.15131578947368418
317,1085.0275807722614,0.14473684210526316
318,1085.0275807722614,0.17763157894736847
319,1085.0275807722614,0.1842105263157895
320,1085.0275807722614,0.17105263157894735
321,1085.0275807722614,0.16447368421052633
322,1085.0275807722614,0.1578947368421053
323,1087.825059101655,0.13815789473684215
324,1087.825059101655,0.14473684210526316
325,1087.825059101655,0.13157894736842102
326,1090.622537431048,0.11184210526315785
327,1090.622537431048,0.13157894736842102
328,1090.622537431048,0.125
329,1090.622537431048,0.11842105263157898
330,1093.4200157604414,0.11184210526315785
331,1096.2174940898344,0.11184210526315785
332,1096.2174940898344,0.10526315789473684
333,1099.014972419228,0.10526315789473684
334,1101.812450748621,0.10526315789473684
335,1104.6099290780144,0.11184210526315785
336,1104.6099290780144,0.10526315789473684
337,1107.4074074074074,0.11184210526315785
338,1107.4074074074074,0.11842105263157898
339,1110.2048857368004,0.11842105263157898
340,1110.2048857368004,0.125
341,1110.2048857368004,0.13157894736842102
342,1113.0023640661939,0.13815789473684215
343,1113.0023640661939,0.14473684210526316
344,1113.0023640661939,0.13157894736842102
345,1115.799842395587,0.15131578947368418
346,1115.799842395587,0.17105263157894735
347,1115.799842395587,0.16447368421052633
348,1115.799842395587,0.1578947368421053
349,1115.799842395587,0.14473684210526316
350,1118.5973207249804,0.17105263157894735
351,1118.5973207249804,0.1842105263157895
352,1118.5973207249804,0.17763157894736847
353,1118.5973207249804,0.1907894736842105
354,1121.3947990543734,0.20394736842105265
355,1121.3947990543734,0.23026315789473684
356,1121.3947990543734,0.2171052631578947
357,1121.3947990543734,0.21052631578947367
358,1121.3947990543734,0.22368421052631582
359,1121.3947990543734,0.1907894736842105
360,1121.3947990543734,0.19736842105263153
361,1124.1922773837669,0.23026315789473684
362,1124.1922773837669,0.23684210526315785
363,1124.1922773837669,0.25
364,1124.1922773837669,0.24342105263157898
365,1126.9897557131599,0.2763157894736842
366,1126.9897557131599,0.25
367,1126.9897557131599,0.26973684210526316
368,1126.9897557131599,0.256578947368421
369,1126.9897557131599,0.26315789473684215
370,1129.7872340425533,0.3157894736842105
371,1129.7872340425533,0.3092105263157895
372,1129.7872340425533,0.2828947368421053
373,1129.7872340425533,0.3026315789473685
374,1129.7872340425533,0.2763157894736842
375,1129.7872340425533,0.2894736842105263
376,1129.7872340425533,0.29605263157894735
377,1132.5847123719464,0.32894736842105265
378,1132.5847123719464,0.3223684210526315
379,1132.5847123719464,0.3355263157894737
380,1132.5847123719464,0.3157894736842105
381,1135.3821907013398,0.3486842105263158
382,1135.3821907013398,0.36184210526315785
383,1135.3821907013398,0.3355263157894737
384,1135.3821907013398,0.35526315789473684
385,1135.3821907013398,0.3421052631578947
386,1138.1796690307328,0.36184210526315785
387,1140.9771473601263,0.36184210526315785
388,1143.7746256895193,0.36184210526315785
389,1143.7746256895193,0.35526315789473684
390,1146.5721040189123,0.368421052631579
391,1146.5721040189123,0.35526315789473684
392,1146.5721040189123,0.36184210526315785
393,1149.3695823483058,0.375
394,1149.3695823483058,0.368421052631579
395,1152.1670606776988,0.4144736842105263
396,1152.1670606776988,0.38815789473684215
397,1152.1670606776988,0.4013157894736842
398,1152.1670606776988,0.381578947368421
399,1152.1670606776988,0.39473684210526316
400,1152.1670606776988,0.375
401,1152.1670606776988,0.4078947368421053
402,1154.9645390070923,0.4276315789473685
403,1154.9645390070923,0.4144736842105263
404,1154.9645390070923,0.42105263157894735
405,1154.9645390070923,0.4342105263157895
406,1157.7620173364853,0.4407894736842105
407,1157.7620173364853,0.4473684210526315
408,1157.7620173364853,0.45394736842105265
409,1157.7620173364853,0.4342105263157895
410,1160.5594956658788,0.48026315789473684
411,1160.5594956658788,0.4605263157894737
412,1160.5594956658788,0.45394736842105265
413,1160.5594956658788,0.4671052631578947
414,1160.5594956658788,0.48684210526315785
415,1160.5594956658788,0.4736842105263158
416,1163.3569739952718,0.48684210526315785
417,1166.1544523246653,0.493421052631579
418,1166.1544523246653,0.48684210526315785
419,1168.9519306540583,0.48684210526315785
420,1168.9519306540583,0.48026315789473684
421,1171.7494089834518,0.4671052631578947
422,1171.7494089834518,0.4736842105263158
423,1171.7494089834518,0.4473684210526315
424,1171.7494089834518,0.48026315789473684
425,1171.7494089834518,0.45394736842105265
426,1171.7494089834518,0.4605263157894737
427,1174.5468873128448,0.4473684210526315
428,1174.5468873128448,0.4342105263157895
429,1174.5468873128448,0.4407894736842105
430,1177.3443656422378,0.4276315789473685
431,1177.3443656422378,0.4342105263157895
432,1177.3443656422378,0.42105263157894735
433,1177.3443656422378,0.4078947368421053
434,1177.3443656422378,0.4144736842105263
435,1177.3443656422378,0.4013157894736842
436,1180.1418439716313,0.39473684210526316
437,1180.1418439716313,0.4013157894736842
438,1182.9393223010243,0.38815789473684215
439,1182.9393223010243,0.381578947368421
440,1182.9393223010243,0.39473684210526316
441,1185.7368006304177,0.368421052631579
442,1185.7368006304177,0.381578947368421
443,1185.7368006304177,0.375
444,1188.5342789598108,0.36184210526315785
445,1188.5342789598108,0.368421052631579
446,1191.3317572892042,0.35526315789473684
447,1191.3317572892042,0.36184210526315785
448,1191.3317572892042,0.3486842105263158
449,1191.3317572892042,0.3421052631578947
450,1194.1292356185972,0.3421052631578947
451,1196.9267139479907,0.32894736842105265
452,1196.9267139479907,0.3355263157894737
453,1196.9267139479907,0.3421052631578947
454,1199.7241922773837,0.32894736842105265
455,1202.5216706067772,0.3421052631578947
456,1202.5216706067772,0.3355263157894737
457,1202.5216706067772,0.32894736842105265
458,1205.3191489361702,0.3421052631578947
459,1205.3191489361702,0.3486842105263158
460,1208.1166272655632,0.35526315789473684
461,1208.1166272655632,0.375
462,1208.1166272655632,0.3486842105263158
463,1208.1166272655632,0.368421052631579
464,1208.1166272655632,0.381578947368421
465,1208.1166272655632,0.36184210526315785
466,1210.9141055949567,0.381578947368421
467,1210.9141055949567,0.38815789473684215
468,1210.9141055949567,0.39473684210526316
469,1213.7115839243497,0.4013157894736842
470,1213.7115839243497,0.4078947368421053
471,1213.7115839243497,0.39473684210526316
472,1216.5090622537432,0.42105263157894735
473,1216.5090622537432,0.4144736842105263
474,1216.5090622537432,0.4078947368421053
475,1219.3065405831362,0.42105263157894735
476,1222.1040189125297,0.4144736842105263
477,1222.1040189125297,0.42105263157894735
478,1224.9014972419227,0.4144736842105263
479,1224.9014972419227,0.4078947368421053
480,1227.6989755713162,0.39473684210526316
481,1227.6989755713162,0.4013157894736842
482,1227.6989755713162,0.381578947368421
483,1227.6989755713162,0.4078947368421053
484,1227.6989755713162,0.38815789473684215
485,1230.4964539007092,0.381578947368421
486,1230.4964539007092,0.375
487,1233.2939322301027,0.368421052631579
488,1233.2939322301027,0.36184210526315785
489,1233.2939322301027,0.375
490,1236.0914105594957,0.36184210526315785
491,1238.8888888888887,0.35526315789473684
492,1238.8888888888887,0.36184210526315785
493,1241.6863672182822,0.36184210526315785
494,1241.6863672182822,0.35526315789473684
495,1244.4838455476752,0.36184210526315785
496,1247.2813238770686,0.375
497,1247.2813238770686,0.36184210526315785
498,1247.2813238770686,0.368421052631579
499,1250.0788022064617,0.375
500,1250.0788022064617,0.38815789473684215
501,1250.0788022064617,0.381578947368421
502,1252.8762805358551,0.38815789473684215
503,1252.8762805358551,0.39473684210526316
504,1255.6737588652481,0.39473684210526316
505,1255.6737588652481,0.38815789473684215
506,1258.4712371946416,0.368421052631579
507,1258.4712371946416,0.3486842105263158
508,1258.4712371946416,0.35526315789473684
509,1258.4712371946416,0.375
510,1258.4712371946416,0.36184210526315785
511,1258.4712371946416,0.381578947368421
512,1258.4712371946416,0.38815789473684215
513,1261.2687155240346,0.3486842105263158
514,1261.2687155240346,0.3421052631578947
515,1261.2687155240346,0.3355263157894737
516,1261.2687155240346,0.32894736842105265
517,1261.2687155240346,0.3223684210526315
518,1264.066193853428,0.3157894736842105
519,1264.066193853428,0.3092105263157895
520,1264.066193853428,0.3026315789473685
521,1264.066193853428,0.29605263157894735
522,1264.066193853428,0.3223684210526315
523,1264.066193853428,0.2894736842105263
524,1264.066193853428,0.2828947368421053
525,1264.066193853428,0.2763157894736842
526,1266.8636721828211,0.26315789473684215
527,1266.8636721828211,0.26973684210526316
528,1266.8636721828211,0.2763157894736842
529,1269.6611505122141,0.25
530,1269.6611505122141,0.26315789473684215
531,1269.6611505122141,0.256578947368421
532,1272.4586288416076,0.25
533,1272.4586288416076,0.23684210526315785
534,1272.4586288416076,0.23026315789473684
535,1272.4586288416076,0.24342105263157898
536,1275.2561071710006,0.23026315789473684
537,1275.2561071710006,0.22368421052631582
538,1278.053585500394,0.2171052631578947
539,1278.053585500394,0.22368421052631582
540,1280.851063829787,0.2171052631578947
541,1280.851063829787,0.21052631578947367
542,1283.6485421591806,0.21052631578947367
543,1283.6485421591806,0.19736842105263153
544,1283.6485421591806,0.20394736842105265
545,1286.4460204885736,0.1907894736842105
546,1286.4460204885736,0.19736842105263153
547,1289.243498817967,0.17763157894736847
548,1289.243498817967,0.1842105263157895
549,1289.243498817967,0.1907894736842105
550,1292.04097714736,0.17105263157894735
551,1292.04097714736,0.17763157894736847
552,1294.8384554767536,0.16447368421052633
553,1294.8384554767536,0.17105263157894735
554,1297.6359338061466,0.16447368421052633
555,1300.4334121355396,0.16447368421052633
556,1303.230890464933,0.16447368421052633
557,1303.230890464933,0.17105263157894735
558,1306.028368794326,0.17105263157894735
559,1308.8258471237195,0.16447368421052633
560,1308.8258471237195,0.17105263157894735
